mes,bal001,bal002,bal003,bal004,bal005,bal006,bal007,bal008,bal009,bal010,bal011,bal012,bal013,bal014,bal015,bal016,bal017,bal018,bal019,bal020,bal021,bal023,bal024,bal025,bal026,bal027,bal028,bal029,bal030,bal031,bal032,bal033,bal034,bal035,bal036,bal037,bal038,bal039,bal040,bal041,bal042,bal043,bal044,bal045,bal046,bal047,bal048,bal049,bal050,bal051,bal052,bal053
2003-11,407.34312499999993,673.57259999999997,1794.2131999999999,1120.6405999999999,-22.29000000000002,269.54599999999999,291.83600000000001,-264.10427500000003,-217.27457500000003,24.916599999999999,242.19117500000002,148.30000000000001,25,63.972700000000003,4.9184749999999999,-46.829700000000003,5.9676,52.7973,20.164800000000003,46.839100000000002,26.674299999999999,-1E-3,152.33787500000011,55.156999999999996,55.156999999999996,0,27.447099999999999,28.328499999999998,0.88139999999999996,67.085900000000009,218.4948,151.40889999999999,-152.9,0,152.9,337.78190000000006,517.05950000000007,179.27760000000001,-113.02610000000004,632.79129999999998,745.81740000000002,-9.5117999999999991,-25.303021000000001,-14.524804603311896,0,0,-19.868299396688005,0,559.68000000000006,581.1,21.42,4.7199999999999999E-2
2003-12,633.01530000000025,873.17230000000018,2305.1543000000001,1431.982,-16.403399999999976,324.99790000000002,341.40129999999999,-254.15940000000001,-156.3776,27.912299999999998,184.28989999999999,0,82.55,101.73990000000001,0,-97.781800000000004,14.3774,112.1592,30.405800000000006,88.232200000000006,57.8264,-3.3300000000000003E-2,-70.312000000000239,145.1165,145.6541,0.53759999999999997,89.424799999999991,91.46,2.0352000000000001,-147.0301,282.73950000000002,429.76960000000003,-31.4,0,31.4,16.683700000000158,705.91590000000019,689.23220000000003,-62.675700000000006,826.83150000000001,889.50720000000001,7.6543000000000001,-44.122979000000001,1.2230875125661436,0,-13.3,-31.885608512566499,0,562.66999999999996,636.5,73.83,0.12970000000000001
2004-01,924.38869999999997,1170.6727000000001,2320.9476,1150.2748999999999,-51.212500000000034,290.06259999999997,341.27510000000001,-239.41290000000001,-158.94560000000001,21.945799999999998,180.8914,0.89,14.41,165.59139999999999,0,-80.467299999999994,7.4181999999999997,87.885499999999993,44.341399999999993,71.839799999999997,27.4984,-4.07E-2,-107.48799999999994,55.991,56.3399,0.34889999999999999,42.388100000000001,45.301400000000001,2.9133,-59.298000000000002,118.7568,178.0548,357,357,0,-14.740899999999996,65.8048,80.545699999999997,-302.90009999999995,633.34410000000003,936.24419999999998,-20.645099999999999,-29.516368,0.26950911239960801,0,0,-136.03614111239958,0,816.86,801,-15.86,0.1207
2004-02,220.75234000000017,537.47310000000016,1731.9554000000001,1194.4822999999999,-1.4562999999999988,259.12880000000001,260.58510000000001,-339.63596000000001,-339.73815999999999,27.8293,367.56745999999998,145.30000000000001,102.2,58.6554,61.412060000000004,0.10219999999999985,5.1577000000000002,5.0555000000000003,24.371499999999997,52.284799999999997,27.9133,0,-127.62234000000018,80.33959999999999,80.384699999999995,4.5100000000000001E-2,33.462899999999998,37.587299999999999,4.1243999999999996,-80.476199999999992,103.765,184.24119999999999,0,0,0,-93.316700000000012,53.835899999999995,147.15260000000001,-79.079499999999939,755.10580000000004,834.18529999999998,-6.3574000000000002,-128.40262899999999,-129.82989449409985,0,-3.4,279.43748349409964,0,93.13,82.7,-10.43,0.17119999999999999
2004-03,893.87789999999984,1008.0031999999999,2474.2226999999998,1466.2194999999999,-9.4166999999999916,330.39690000000002,339.81360000000001,-130.3109,-115.58799999999999,25.3339,140.92189999999999,8.4,56,76.521900000000002,0,-14.722900000000001,8.9229000000000003,23.645800000000001,25.602300000000003,56.615900000000003,31.0136,-0.1774,-919.56049999999982,79.305099999999996,79.316199999999995,1.11E-2,24.704899999999999,44.7729,20.068000000000001,-489.82150000000001,101.8809,591.70240000000001,-347.5,3093,3440.5,-96.253699999999995,96.557900000000004,192.8116,-473.34930000000008,690.16930000000002,1163.5186000000001,-4.1120999999999999,307.58464800000002,3.7349524481994743,0,0,76.146499551800773,0,-25.86,1,26.86,0.20530000000000001
2004-04,1379.3587,1529.7855999999999,2938.8314,1409.0458000000001,-13.131799999999998,287.7509,300.8827,-160.30170000000001,-98.624099999999999,22.947099999999999,121.57119999999999,0,33.03,79.941199999999995,8.6,-61.677600000000005,6.8452000000000002,68.522800000000004,23.006599999999999,49.3827,26.376100000000001,0,-456.90811995685658,109.85029999999999,110.17829999999999,0.32800000000000001,53.255400000000002,56.497900000000001,3.2425000000000002,-124.8793,144.3528,269.2321,-233.33,0,233.33,-38.857800000000012,56.024199999999993,94.882000000000005,-288.22950000000003,725.54939999999999,1013.7789,4.6271000000000004,-3.4117280000000001,-315.53748600419999,0,-1.42,381.02489404734348,0,922.45058004314342,759.70058004314342,-162.75,0.1666
2004-05,1267.1843999999999,1723.6984999999997,3140.4373999999998,1416.7389000000001,-15.126100000000008,288.6191,303.74520000000001,-466.52919999999995,-192.65419999999997,36.229600000000005,228.88379999999998,122.71,20.170000000000002,82.053799999999995,3.95,-273.875,5.5674999999999999,279.4425,25.141200000000001,52.9846,27.843399999999999,-0.01,-383.2743999999999,75.595500000000001,76.359800000000007,0.76429999999999998,30.419499999999999,33.5259,3.1063999999999998,-62.045999999999992,275.88729999999998,337.93329999999997,0,0,0,-96.923900000000017,70.241699999999994,167.16560000000001,-213.98309999999992,849.46839999999997,1063.4514999999999,7.7736000000000001,1.028597,-399.42554472780029,0,-275.35000000000002,549.63694772780036,0,883.9,941.5,57.6,0.2019
2004-06,1317.4874,1452.9323999999999,3046.1010999999999,1593.1686999999999,-13.993100000000027,321.94459999999998,335.93770000000001,-146.733,-83.295400000000001,26.255400000000002,109.5508,0,38.159999999999997,71.390799999999999,0,-63.437599999999996,7.4997999999999996,70.937399999999997,25.281099999999995,95.006699999999995,69.7256,0,-555.10739999999998,80.756900000000002,82.021799999999999,1.2648999999999999,22.075199999999999,23.672599999999999,1.5973999999999999,-75.103599999999972,224.91370000000001,300.01729999999998,-320.64999999999998,0,320.64999999999998,74.816300000000041,234.86170000000004,160.0454,-319.72889999999995,809.05409999999995,1128.7829999999999,1.9637,60.771155,-362.74460732090023,0,-1.43,284.16645232090008,0,762.38,738,-24.38,0.26190000000000002
2004-07,888.59690000000001,977.84140000000002,2577.3289,1599.4875,-14.377499999999998,329.1447,343.5222,-120.41630000000001,-82.626000000000005,27.888500000000001,110.5145,0,10.75,99.764499999999998,0,-37.790300000000002,7.6630000000000003,45.453299999999999,45.549300000000002,76.966800000000006,31.4175,-0.14849999999999999,-219.85353285954068,67.086100000000002,71.3005,4.2144000000000004,14.1349,23.9831,9.8482000000000003,1.8392000000000053,249.6413,247.8021,-140.9,0,140.9,-3.784000000000006,67.372099999999989,71.156099999999995,-286.9796,757.63909999999998,1044.6187,-8.8200000000000001E-2,69.780668000000006,-142.85508124669977,0,-1.82,203.73248038715911,0,668.59486714045931,625.66486714045936,-42.93,0.31929999999999997
2004-08,285.60799999999995,665.86259999999993,2270.3878,1604.5252,-32.640699999999981,336.9443,369.58499999999998,-371.1207,-340.0711,34.154499999999999,374.22559999999999,140.32,105.98,73.435599999999994,54.49,-31.049600000000002,5.0528000000000004,36.102400000000003,23.506800000000002,53.530700000000003,30.023900000000001,-5.0999999999999997E-2,-344.38695785805186,101.15559999999999,103.00109999999999,1.8454999999999999,30.720899999999997,34.455199999999998,3.7343000000000002,-13.777800000000013,189.94309999999999,203.7209,-140.94999999999999,0,140.94999999999999,-35.902500000000003,94.985800000000012,130.88830000000002,-349.05569999999989,780.0009,1129.0565999999999,-8.5806000000000004,23.765201000000001,0.41929626369964706,0,-1.41,49.228644878248389,0,-58.829957858051905,7.520042141948089,66.349999999999994,0.34610000000000002
2004-09,691.72509999999988,857.38089999999988,2662.6003999999998,1805.2194999999999,-44.921800000000019,331.54829999999998,376.4701,-146.35219999999998,-77.453399999999988,34.313500000000005,111.76689999999999,4.54,51.85,55.376899999999999,0,-68.898800000000008,10.1425,79.041300000000007,25.618199999999998,54.754199999999997,29.135999999999999,-4.0000000000000002E-4,-581.72469999999987,68.820499999999996,70.167699999999996,1.3472,22.333399999999997,32.208599999999997,9.8751999999999995,43.711700000000008,331.03320000000002,287.32150000000001,-353.41,0,353.41,-132.88200000000001,65.73429999999999,198.6163,-335.18389999999999,851.85789999999997,1187.0418,-2.4401999999999999,47.146306000000003,-2.1784711432998516,0,0,62.357965143300028,0,110.00000000000001,147.80000000000001,37.799999999999997,0.32779999999999998
2004-10,605.60810000000026,732.13940000000025,2406.6134000000002,1674.4739999999999,-32.591399999999965,313.91980000000001,346.51119999999997,-117.54640000000001,-91.016599999999997,29.6343,120.65089999999999,0,34.409999999999997,86.240899999999996,0,-26.529800000000002,7.1547999999999998,33.684600000000003,23.606499999999997,57.598999999999997,33.9925,-2.0000000000000001E-4,-346.83790000000033,63.680700000000002,64.597200000000001,0.91649999999999998,32.343699999999998,34.924199999999999,2.5804999999999998,-6.6120999999999981,220.6652,227.2773,-242,0,242,-12.535700000000006,97.016999999999996,109.5527,-224.39740000000006,831.35500000000002,1055.7524000000001,2.0276999999999998,108.417846,-58.08159502000008,0,-4.87,-4.8110509800001893,0,258.77,363,104.23,0.31119999999999998
2004-11,427.87689999999998,676.45569999999998,2345.6684,1669.2127,-4.5264000000000237,359.60939999999999,364.13580000000002,-275.72719999999998,-220.96289999999999,47.589700000000001,268.55259999999998,149.88999999999999,18.48,100.18259999999999,0,-54.764300000000006,7.3018999999999998,62.066200000000002,31.674799999999998,64.346199999999996,32.671399999999998,0,-221.98689999999999,85.291499999999999,87.702100000000002,2.4106000000000001,81.552899999999994,85.243099999999998,3.6901999999999999,-64.282600000000002,225.1266,289.4092,-145.15,0,145.15,-58.851299999999952,109.8229,168.67419999999996,64.330500000000029,1086.1285,1021.798,-0.41139999999999999,-100.47527100000001,-31.02784739259948,0,-7.31,-45.653381607400519,0,205.89,357,151.11000000000001,0.4083
2004-12,1262.2969000000001,1436.6588000000002,3297.0758000000001,1860.4169999999999,21.890699999999981,456.209,434.31830000000002,-240.93580000000003,-113.2123,40.562600000000003,153.7749,0,57.5,96.274900000000002,0,-127.72350000000002,10.327299999999999,138.05080000000001,44.683199999999999,105.7081,61.024900000000002,0,-580.09690000000001,108.3245,110.6687,2.3441999999999998,110.07729999999999,121.63339999999999,11.556100000000001,-259.98379999999997,316.51139999999998,576.49519999999995,-483.5,0,483.5,-46.537300000000016,152.86420000000001,199.40150000000003,54.672600000000102,1173.9697000000001,1119.2971,-10.160600000000001,107.94174700000001,-9.3118104219001125,0,0,-151.61953657810002,0,682.2,702,19.8,0.42480000000000001
2005-01,694.08730000000003,766.36860000000001,2424.8449000000001,1658.4763,-21.314300000000003,360.1551,381.46940000000001,-96.972100000000012,-78.460800000000006,40.021699999999996,118.4825,0,10.7,107.7825,0,-18.511299999999999,6.6172000000000004,25.128499999999999,46.005099999999999,78.594899999999996,32.589799999999997,0,-75.087300000000027,72.699100000000001,74.815700000000007,2.1166,148.26219999999998,149.99029999999999,1.7281,-37.687900000000013,266.70359999999999,304.39150000000001,-146.4,0,146.4,-17.13300000000001,55.520199999999988,72.653199999999998,-116.41880000000003,841.50419999999997,957.923,-20.017099999999999,30.571003000000001,-409.54945124239964,0,0,420.58664824239975,0,619,491.6,-127.4,0.53800000000000003
