mes,mlc001,mlc002,mlc003,mlc004,mlc005,mlc006,mlc007,mlc008,mlc009,mlc010,mlc011,mlc012,mlc013,mlc014,mlc015,mlc016,mlc017,mlc018,mlc019,mlc020,mlc021,mlc022,mlc023,mlc024,mlc025,mlc026,mlc027,mlc028,mlc029,mlc030,mlc031,mlc032,mlc033,mlc034,mlc035,mlc036,mlc037,mlc038,mlc039,mlc040,mlc041,mlc042,mlc043,mlc044,mlc045,mlc046,mlc047,mlc048,mlc049,mlc050,mlc051,mlc052,mlc053,mlc054,mlc055,mlc056,mlc057,mlc058,mlc059,mlc060,mlc061,mlc062,mlc063,mlc064,mlc065,mlc066,mlc067,mlc068,mlc069,mlc070,mlc071,mlc072,mlc073,mlc074,mlc075,mlc076,mlc077,mlc078,mlc079,mlc080,mlc081,mlc082,mlc083,mlc084,mlc085,mlc086,mlc087,mlc088,mlc089,mlc090,mlc091,mlc092,mlc093,mlc094,mlc095,mlc096,mlc097,mlc098,mlc099,mlc100,mlc101
2007-12,1419.1088,1552.1980000000001,1677.1932999999999,5071.0891000000001,3280.8512000000001,605.32399999999996,750.08910000000003,411.65280000000001,23.172000000000001,-3393.8957999999998,-491.45240000000001,-527.1644,-2375.279,207.66810000000001,858.77919999999995,287.06810000000002,289.94110000000001,16.581800000000001,8.8681000000000001,14.301600000000001,56.6828,8.9847000000000001,94.183800000000005,4.3042999999999996,13.165699999999999,2.8860000000000001,0.28449999999999998,17.944199999999999,8.8942999999999994,34.688299999999998,0,-651.11109999999996,-102.068,-136.95009999999999,-29.4969,-42.012799999999999,-10.577999999999999,-129.61330000000001,-73.025199999999998,-26.7377,-5.8342999999999998,-20.522200000000002,-6.5689000000000002,-11.1286,-20.2972,-5.9749999999999996,-30.303000000000001,0,-441.5557,20.388999999999999,7.6601999999999997,9.3407999999999998,2.8494999999999999,0.53849999999999998,-461.94470000000001,-300.99759999999998,-159.39750000000001,0,-1.5496000000000001,108.89230000000001,119.67149999999999,-10.779199999999999,2.3927,2.3927,0,-135.48179999999996,368.84550000000002,373.33260000000001,357.79660000000001,10.698399999999999,4.8376000000000001,-4.4870999999999999,-2.5449000000000002,0,-1.9421999999999999,69.137600000000006,730.61890000000005,73.703400000000002,408.60070000000002,36.604500000000002,211.71029999999999,-661.48130000000003,-22.955300000000001,-410.79340000000002,-83.440100000000001,-144.29249999999999,-654.64350000000002,1213.8145,874.32839999999999,0,339.48610000000002,-1868.4580000000001,-1281.0310999999999,-91.410600000000002,-496.0163,0,-2.9058999999999999,0,84.084500000000006,0,8.5198999999999998
2008-01,1567.7947999999999,1567.1128000000001,1469.3639000000001,5172.9084000000003,3056.3852000000002,806.61159999999995,765.64490000000001,526.59209999999996,17.674499999999998,-3703.5445,-513.47550000000001,-606.25040000000001,-2583.8186000000001,168.85830000000001,905.08849999999995,357.04180000000002,301.98480000000001,16.582699999999999,8.5645000000000007,18.624099999999999,54.253300000000003,8.4666999999999994,52.265799999999999,11.976800000000001,12.510999999999999,3.4239000000000002,0.20280000000000001,28.3065,8.1734000000000009,22.7105,0,-736.23019999999997,-157.67240000000001,-128.18510000000001,-18.6858,-58.884300000000003,-29.731200000000001,-170.2612,-70.772300000000001,-10.4208,-9.2881,-12.6629,-6.2983000000000002,-7.6825000000000001,-18.625699999999998,-11.831799999999999,-25.227799999999998,0,-145.90700000000001,20.959599999999998,8.7504000000000008,8.1473999999999993,2.4902000000000002,1.5716000000000001,-166.86660000000001,-132.32749999999999,-34.470300000000002,0,-6.88E-2,74.797600000000003,101.1932,-26.395600000000002,23.825399999999998,25.074400000000001,-1.2490000000000001,-23.14329999999994,316.16660000000002,321.04309999999998,304.43669999999997,10.4938,6.1125999999999996,-4.8765000000000001,-1.6976,0,-3.1789000000000001,398.46370000000002,845.22059999999999,133.75710000000001,361.30439999999999,106.6056,243.55350000000001,-446.75689999999997,-23.560500000000001,-168.5196,-56.463999999999999,-198.21279999999999,-600.59519999999998,1075.8036999999999,843.48350000000005,0,232.3202,-1676.3988999999999,-1140.6238000000001,-11.6531,-524.12199999999996,0,-83.956999999999994,0,-53.221400000000003,0,9.1356999999999999
2008-02,557.27149999999995,1495.04,1379.1659999999999,4832.5474999999997,3015.9391999999998,497.27179999999998,587.68110000000001,698.42510000000004,33.2303,-3453.3815,-441.76889999999997,-548.7731,-2462.8393999999998,145.42750000000001,827.23479999999995,321.98079999999999,254.2638,19.236999999999998,6.5609000000000002,13.9238,35.676099999999998,9.3527000000000005,77.909899999999993,18.178100000000001,28.2315,2.1377000000000002,0.1951,17.063400000000001,11.206799999999999,11.3172,0,-681.80719999999997,-143.49979999999999,-110.057,-19.761299999999999,-62.735799999999998,-11.2378,-139.05629999999999,-68.718800000000002,-23.5501,-6.3281000000000001,-16.418399999999998,-8.8033999999999999,-10.632099999999999,-16.348099999999999,-15.607699999999999,-29.052600000000002,0,-101.1234,14.954599999999999,6.2689000000000004,5.5494000000000003,2.7010999999999998,0.43519999999999998,-116.078,-88.3352,-27.5916,0,-0.1512,71.569900000000004,83.088899999999995,-11.519,14.7035,16.960100000000001,-2.2566000000000002,-952.47219999999982,627.57600000000002,638.1309,620.16959999999995,14.731400000000001,3.2299000000000002,-10.5549,-6.3484999999999996,0,-4.2064000000000004,397.15730000000002,750.80780000000004,153.37,203.04830000000001,149.0581,245.3314,-353.65050000000002,-19.546700000000001,-59.120800000000003,-72.474299999999999,-202.5087,-879.13289999999995,1005.3662,773.62419999999997,0,231.74199999999999,-1884.4991,-998.71519999999998,-13.3613,-872.42259999999999,0,-123.2556,0,-974.81700000000001,0,13.558199999999999
2008-03,8.5358999999999998,757.33280000000002,1185.2039,4557.8851000000004,2954.1713,462.7312,596.08960000000002,523.81590000000006,21.077000000000002,-3372.6812,-470.00009999999997,-588.6848,-2313.9962999999998,96.821600000000004,765.85739999999998,321.9751,247.73929999999999,25.4696,5.7935999999999996,13.105499999999999,41.148499999999999,7.7397999999999998,49.863,3.9885000000000002,11.531599999999999,0.3654,3.3000000000000002E-2,15.305400000000001,9.0572999999999997,12.742000000000001,0,-669.03579999999999,-139.75899999999999,-122.6921,-18.3962,-50.981099999999998,-11.118399999999999,-145.2097,-78.931399999999996,-11.320399999999999,-5.9877000000000002,-14.158099999999999,-6.9165999999999999,-11.267200000000001,-17.1205,-13.254200000000001,-21.923200000000001,0,-598.36059999999998,17.380600000000001,10.846500000000001,1.3968,2.6362000000000001,2.5011000000000001,-615.74120000000005,-119.8931,-495.02859999999998,0,-0.81950000000000001,73.667900000000003,81.135900000000007,-7.468,8.4422999999999995,8.8816000000000006,-0.43930000000000002,-757.23910000000001,312.8492,315.26459999999997,274.12790000000001,13.5465,27.590199999999999,-2.4154,-0.997,0,-1.4184000000000001,174.06209999999999,665.9194,24.737300000000001,348.83929999999998,78.808499999999995,213.5343,-491.85730000000001,-22.421199999999999,-198.06049999999999,-84.848200000000006,-186.5274,-832.40800000000002,1206.5264999999999,771.94920000000002,0,434.57729999999998,-2038.9345000000001,-1120.4480000000001,-5.1172000000000004,-913.36929999999995,0,-174.91159999999999,0,-236.83080000000001,0,13.046099999999999
2008-04,-363.37270000000001,1490.0152,1780.8317,6184.29,3299.0444000000002,942.96619999999996,809.57950000000005,1091.2239999999999,41.475900000000003,-4403.4583000000002,-617.58799999999997,-974.45150000000001,-2811.4189000000001,15.448399999999999,834.67370000000005,285.95839999999998,268.81110000000001,20.329899999999999,6.2526000000000002,17.4879,40.065399999999997,9.0634999999999994,105.842,2.2845,15.877700000000001,1.2499,0.26400000000000001,24.816299999999998,10.656499999999999,25.714099999999998,0,-819.22529999999995,-134.36580000000001,-154.19829999999999,-20.9207,-107.9254,-14.0136,-172.5042,-81.616299999999995,-17.427,-10.304600000000001,-30.215199999999999,-6.7591000000000001,-11.518000000000001,-22.980499999999999,-15.275700000000001,-19.200900000000001,0,-390.49740000000003,17.2912,8.2098999999999993,2.9076,2.9813000000000001,3.1924000000000001,-407.78859999999997,-206.61789999999999,-200.91200000000001,0,-0.25869999999999999,84.232500000000002,110.61020000000001,-26.377700000000001,10.250400000000001,10.6608,-0.41039999999999999,-1863.6380000000001,170.1602,175.6609,152.40010000000001,15.1273,8.1334999999999997,-5.5007000000000001,-3.2955999999999999,0,-2.2050999999999998,-24.631,645.38530000000003,41.007300000000001,259.49360000000001,92.749399999999994,252.13499999999999,-670.0163,-11.9375,-369.06569999999999,-56.479100000000003,-232.53399999999999,-1907.8251,1559.3356000000001,799.53210000000001,0,759.80349999999999,-3467.1606999999999,-1982.4818,-7.4960000000000004,-1477.1829,0,-131.59200000000001,0,30.2499,0,12.6021
2008-05,-2020.0458000000001,1619.8163999999999,2149.3715000000002,6063.3456999999999,3442.6212,982.78359999999998,707.12829999999997,903.27880000000005,27.5337,-3913.9742000000001,-566.79399999999998,-659.24459999999999,-2687.9355999999998,-71.97,769.58299999999997,279.05869999999999,275.62979999999999,23.029399999999999,8.3039000000000005,15.2813,47.611199999999997,2.9565999999999999,44.11,4.0346000000000002,11.992000000000001,0.95689999999999997,0.77390000000000003,30.386299999999999,11.557600000000001,13.901,0,-841.553,-156.48759999999999,-179.20609999999999,-21.003499999999999,-82.211600000000004,-14.9382,-167.22659999999999,-102.12130000000001,-13.686,-10.3362,-18.433499999999999,-12.1449,-17.254999999999999,-17.332799999999999,-11.1449,-18.024699999999999,0,-533.90989999999999,23.229900000000001,14.4975,3.7048999999999999,3.5333000000000001,1.4942,-557.13980000000004,-159.32579999999999,-396.85849999999999,0,-0.95550000000000002,76.324799999999996,86.313900000000004,-9.9891000000000005,6.6544999999999996,6.6879,-3.3399999999999999E-2,-3646.5167999999999,193.6755,205.98859999999999,189.1541,15.245699999999999,1.5888,-12.3131,-8.1618999999999993,0,-4.1512000000000002,-125.76649999999999,740.69389999999999,33.9771,352.79140000000001,84.131,269.7944,-866.46040000000005,-10.003500000000001,-474.52910000000003,-82.451599999999999,-299.47620000000001,-3443.8071,1359.6868999999999,771.25379999999996,0,588.43309999999997,-4803.4939999999997,-3245.3359,-20.3371,-1537.8209999999999,0,-311.59879999999998,0,40.9801,0,13.5284
2008-06,-1219.6978999999999,1366.3104000000001,1706.1487,5665.9858999999997,3498.8690999999999,895.42939999999999,614.76239999999996,612.70339999999999,44.221600000000002,-3959.8371999999999,-580.57000000000005,-691.54330000000004,-2687.7238000000002,136.928,816.3682,258.68880000000001,287.98809999999997,34.319099999999999,6.5198,12.234400000000001,66.178700000000006,8.4069000000000003,47.161799999999999,0.77139999999999997,11.9017,6.8262999999999998,0.24929999999999999,21.750299999999999,17.598199999999999,35.773600000000002,0,-679.44029999999998,-148.93389999999999,-115.9847,-24.459599999999998,-38.970199999999998,-12.039,-145.40880000000001,-91.891000000000005,-12.3042,-5.4092000000000002,-21.5259,-5.9444999999999997,-16.318999999999999,-14.3599,-5.0354000000000001,-20.854900000000001,0,-552.9615,17.577300000000001,5.7103000000000002,7.9943,3.4483999999999999,0.42430000000000001,-570.53880000000004,-219.53469999999999,-350.68810000000002,0,-0.316,76.1952,87.501499999999993,-11.3063,6.9432,8.0508000000000006,-1.1075999999999999,-2592.9519,412.0324,419.58049999999997,400.02679999999998,8.7718000000000007,10.7819,-7.5480999999999998,-2.3226,0,-5.2255000000000003,364.77199999999999,874.61519999999996,56.597900000000003,396.8159,123.37860000000001,297.82279999999997,-509.84320000000002,-39.6708,-152.13300000000001,-87.252499999999998,-230.7869,-2851.3849,1114.2731000000001,815.30219999999997,0,298.97089999999997,-3965.6579999999999,-2537.9103,-1.6611,-1426.0866000000001,0,-562.17690000000005,0,43.805500000000002,0,12.1058
2008-07,189.01949999999999,1902.7168999999999,1925.4222,6950.7183000000005,4147.1554999999998,1128.3,774.77120000000002,865.1318,35.3598,-5025.2960999999996,-673.62810000000002,-914.59259999999995,-3437.0754000000002,191.86529999999999,977.83479999999997,312.3381,331.05889999999999,24.6143,4.3502999999999998,14.471,56.583399999999997,3.2475999999999998,133.613,1.9575,16.536100000000001,1.3613999999999999,0.62209999999999999,26.503699999999998,20.842300000000002,29.734999999999999,0,-785.96950000000004,-144.24719999999999,-153.17529999999999,-22.170999999999999,-36.987400000000001,-14.081099999999999,-170.10980000000001,-97.543000000000006,-19.413699999999999,-13.3286,-18.630700000000001,-17.151599999999998,-15.719200000000001,-22.466999999999999,-13.7012,-27.242599999999999,0,-302.02730000000003,21.924900000000001,6.4527999999999999,11.143700000000001,3.0167999999999999,1.3116000000000001,-323.9522,-144.59370000000001,-178.41679999999999,0,-0.94169999999999998,87.456699999999998,112.5457,-25.088999999999999,30.801400000000001,32.136800000000001,-1.3353999999999999,-1744.4986000000001,332.38850000000002,339.76650000000001,319.8449,14.142200000000001,5.7793999999999999,-7.3780000000000001,-3.6715,0,-3.7065000000000001,327.46769999999998,1024.0998,65.976200000000006,493.44409999999999,102.3108,362.36869999999999,-696.63210000000004,-36.319000000000003,-222.58359999999999,-100.3772,-337.35230000000001,-1998.0693000000001,1599.2170000000001,1140.3041000000001,0,458.91289999999998,-3597.2863000000002,-2209.1026000000002,-2.2160000000000002,-1385.9676999999999,0,-642.27250000000004,0,235.98699999999999,0,13.273400000000001
2008-08,1.5734999999999999,1465.4721999999999,1692.4417000000001,6099.9696999999996,3954.8253,967.57839999999999,569.78989999999999,575.32349999999997,32.452599999999997,-4407.5280000000002,-510.8211,-695.73779999999999,-3200.9690999999998,16.8291,785.82330000000002,281.60950000000003,273.03019999999998,25.7819,7.0472999999999999,15.468299999999999,41.102699999999999,9.4873999999999992,55.995100000000001,1.3399000000000001,18.2973,0.61829999999999996,0.43180000000000002,21.396100000000001,14.652699999999999,19.564800000000002,0,-768.99419999999998,-141.285,-120.6681,-23.438500000000001,-86.1477,-12.2568,-162.39109999999999,-93.862700000000004,-14.647399999999999,-6.7483000000000004,-19.034600000000001,-2.7000999999999999,-37.779499999999999,-18.843499999999999,-7.6105999999999998,-21.580300000000001,0,-328.83969999999999,12.1145,4.9126000000000003,3.0771000000000002,3.7105000000000001,0.4143,-340.95420000000001,-73.587999999999994,-266.40539999999999,0,-0.96079999999999999,85.0411,95.936499999999995,-10.8954,28.9361,30.5489,-1.6128,-1492.8349000000003,219.0187,264.96319999999997,250.44749999999999,12.548999999999999,1.9666999999999999,-45.944499999999998,-41.452199999999998,0,-4.4923000000000002,96.152199999999993,866.01589999999999,90.013300000000001,328.60129999999998,113.756,333.64530000000002,-769.86369999999999,-22.135300000000001,-399.73020000000002,-83.448700000000002,-264.54950000000002,-1576.8767,1476.6628000000001,998.06780000000003,0,478.59500000000003,-3053.5394999999999,-1623.7473,-3.5430999999999999,-1426.2491,0,-335.56060000000002,0,104.4315,0,13.093500000000001
2008-09,-351.93639999999999,1630.0707,1783.4867999999999,6093.0420000000004,4030.924,851.62689999999998,777.32370000000003,408.86239999999998,24.3049,-4309.5551999999998,-501.74209999999999,-627.05160000000001,-3180.7615999999998,75.872,849.7758,281.39150000000001,302.78370000000001,25.8276,6.0495999999999999,13.847200000000001,55.501800000000003,12.1669,71.9422,2.3546,18.273499999999999,2.0472999999999999,0.2326,22.165800000000001,15.457100000000001,19.734400000000001,0,-773.90380000000005,-165,-138.13380000000001,-23.334399999999999,-48.399299999999997,-18.237200000000001,-177.70359999999999,-71.000100000000003,-12.678699999999999,-8.4589999999999996,-17.731400000000001,-10.735200000000001,-31.049199999999999,-22.9816,-8.4893999999999998,-19.9709,0,-300.1601,14.881,4.9297000000000004,5.5712999999999999,3.8108,0.56920000000000004,-315.04109999999997,-128.82329999999999,-184.44139999999999,0,-1.7764,70.872,81.480199999999996,-10.6082,11.3439,11.5951,-0.25119999999999998,-1993.3513999999996,220.52359999999999,254.32060000000001,224.2713,8.5320999999999998,21.517199999999999,-33.796999999999997,-28.4025,0,-5.3944999999999999,409.8777,1171.5020999999999,200.22210000000001,522.2826,111.4611,337.53629999999998,-761.62440000000004,-32.791499999999999,-389.96280000000002,-73.196899999999999,-265.67320000000001,-2236.5524999999998,1234.9105,865.49199999999996,0,369.41849999999999,-3471.4630000000002,-2009.3478,-19.2179,-1442.8973000000001,0,-477.64359999999999,0,90.443399999999997,0,14.151400000000001
2008-10,-3601.5904,832.12249999999995,1389.9393,5809.6597000000002,3838.1271000000002,422.3784,802.63739999999996,713.40679999999998,33.109900000000003,-4419.7204000000002,-463.18860000000001,-629.13900000000001,-3327.3928999999998,-19.163499999999999,894.50049999999999,287.3109,347.52260000000001,22.510200000000001,3.2385999999999999,16.6294,47.979799999999997,8.4893000000000001,54.485900000000001,16.671099999999999,20.603400000000001,2.1905000000000001,0.20419999999999999,34.911499999999997,13.1913,18.561900000000001,0,-913.66399999999999,-170.5376,-183.91659999999999,-24.973500000000001,-58.741,-17.972100000000001,-178.00129999999999,-98.123599999999996,-24.893599999999999,-12.9674,-31.504999999999999,-4.4591000000000003,-48.329700000000003,-26.362500000000001,-16.916,-15.9651,0,-612.62480000000005,12.374000000000001,4.0730000000000004,2.8481999999999998,4.4919000000000002,0.96089999999999998,-624.99879999999996,-204.6634,-418.33620000000002,0,-1.9992000000000001,73.971500000000006,98.274199999999993,-24.302700000000002,4.8173000000000004,4.8183999999999996,-1.1000000000000001E-3,-4438.5300999999999,430.91980000000001,463.46390000000002,434.0378,8.3925000000000001,21.0336,-32.5441,-27.657800000000002,0,-4.8863000000000003,-386.81150000000002,1021.3914,179.42910000000001,470.57260000000002,57.1629,314.22680000000003,-1408.2029,-10.1496,-861.53399999999999,-129.4281,-407.09120000000001,-4367.7066000000004,1297.7433000000001,852.11779999999999,0,445.62549999999999,-5665.4498999999996,-3891.1491000000001,-2.1848000000000001,-1772.116,0,-252.0043,0,137.07249999999999,0,19.041399999999999
2008-11,603.75670000000002,1413.2973,2070.7386000000001,5466.2960999999996,4034.2631000000001,406.71879999999999,474.2414,524.7106,26.362200000000001,-3395.5574999999999,-394.50630000000001,-544.00779999999997,-2457.0434,208.22819999999999,1014.2277,262.1191,352.2276,45.3386,8.8453999999999997,10.420500000000001,89.390799999999999,42.230600000000003,103.2336,3.1190000000000002,24.074200000000001,6.1772999999999998,0.3105,30.389099999999999,13.1562,23.195,0,-805.99950000000001,-140.35429999999999,-115.9418,-34.503799999999998,-95.255700000000004,-13.371499999999999,-143.1635,-73.439899999999994,-30.172000000000001,-5.0743,-30.920200000000001,-5.2664,-36.862900000000003,-20.800799999999999,-37.642200000000003,-23.2302,0,-932.40369999999996,17.075399999999998,9.0135000000000005,3.3803999999999998,4.3856999999999999,0.29580000000000001,-949.47910000000002,-159.2578,-789.91890000000001,0,-0.3024,66.734200000000001,75.825900000000004,-9.0916999999999994,7.6307,7.6492000000000004,-1.8499999999999999E-2,-817.17140000000018,214.24289999999999,248.54900000000001,240.91059999999999,5.8623000000000003,1.7761,-34.306100000000001,-28.153199999999998,0,-6.1528999999999998,41.572800000000001,751.73929999999996,15.0321,420.67020000000002,77.314300000000003,238.7227,-710.16650000000004,-37.138300000000001,-193.33580000000001,-139.8981,-339.79430000000002,-1226.8949,1745.2744,878.44159999999999,0,866.83280000000002,-2972.1693,-2287.2368999999999,-1.3527,-683.5797,0,-53.493699999999997,0,207.4015,0,15.050800000000001
2008-12,670.65499999999997,1388.8968,1539.3302000000001,5059.1205,3196.6596,706.22640000000001,470.36559999999997,658.09630000000004,27.772500000000001,-3519.7903000000001,-448.24459999999999,-399.0299,-2672.5158999999999,134.0675,983.21050000000002,312.5129,350.09289999999999,31.658899999999999,3.137,13.633800000000001,56.6798,6.9131,73.269199999999998,45.969200000000001,21.495699999999999,2.6332,0.30430000000000001,32.490400000000001,11.142899999999999,21.277200000000001,0,-849.14300000000003,-148.7586,-182.65090000000001,-47.562399999999997,-88.885800000000003,-14.0365,-154.9846,-69.812700000000007,-16.299299999999999,-33.939100000000003,-17.4877,-0.74329999999999996,-15.8026,-22.9331,-11.082599999999999,-24.164100000000001,0,-389.95600000000002,23.6343,5.4962,11.974399999999999,4.7849000000000004,1.3788,-413.59030000000001,-201.10300000000001,-212.1395,0,-0.3478,105.4551,117.4495,-11.994400000000001,6.2092999999999998,6.3022999999999998,-9.2999999999999999E-2,-724.45090000000005,249.28909999999999,337.55349999999999,324.14350000000002,7.6315,5.7785000000000002,-88.264399999999995,-83.957400000000007,0,-4.3070000000000004,-13.8994,736.75750000000005,27.6206,360.40129999999999,85.202699999999993,263.53289999999998,-750.65689999999995,-25.756699999999999,-273.78070000000002,-138.0284,-313.09109999999998,-1087.4404999999999,1323.6719000000001,954.61749999999995,0,369.05439999999999,-2411.1124,-1848.8480999999999,-6.1146000000000003,-556.14970000000005,0,-44.971899999999998,0,172.5718,0,17.0441
2009-01,462.0616,1333.1866,1465.1927000000001,4326.0375000000004,2525.8742999999999,710.41790000000003,546.82399999999996,507.57740000000001,35.343899999999998,-2860.8447999999999,-319.17790000000002,-270.11160000000001,-2271.5554000000002,55.344700000000003,845.40689999999995,291.49930000000001,335.74090000000001,27.153400000000001,7.58,10.398099999999999,50.619100000000003,3.0093999999999999,44.381900000000002,5.0079000000000002,21.630400000000002,3.2877999999999998,0.14699999999999999,22.990500000000001,8.6465999999999994,13.3147,0,-790.06209999999999,-199.72149999999999,-140.28129999999999,-30.3095,-101.4798,-18.217300000000002,-112.4901,-62.093600000000002,-15.042999999999999,-14.593,-14.0517,-1.3955,-16.9209,-21.4208,-11.704700000000001,-30.339500000000001,0,-252.6748,10.7247,3.3820000000000001,2.8794,3.7290999999999999,0.73419999999999996,-263.39949999999999,-187.8177,-75.461399999999998,0,-0.12039999999999999,65.323999999999998,91.468100000000007,-26.144100000000002,7.5438999999999998,7.8940999999999999,-0.35020000000000001,-878.66890000000012,199.44450000000001,253.23349999999999,242.33590000000001,7.5227000000000004,3.3748999999999998,-53.789000000000001,-50.9345,0,-2.8544999999999998,56.925899999999999,758.05420000000004,28.1751,386.43360000000001,44.229700000000001,299.2158,-701.12829999999997,-23.866299999999999,-256.13350000000003,-100.952,-320.17649999999998,-1211.4552000000001,996.95569999999998,794.3424,0,202.61330000000001,-2208.4108999999999,-1600.1771000000001,-33.180199999999999,-575.05359999999996,0,6.6848999999999998,0,69.730999999999995,0,35.9039
2009-02,-480.02480000000003,1081.7945,1147.5463999999999,3901.5169000000001,2157.9675999999999,652.51930000000004,712.13459999999998,352.1816,26.713899999999999,-2753.9704999999999,-284.51710000000003,-297.47000000000003,-2171.9834000000001,19.2134,730.49710000000005,244.57509999999999,284.50319999999999,26.2272,4.157,8.8324999999999996,38.520699999999998,9.8687000000000005,33.921599999999998,2.4845000000000002,20.171500000000002,2.1555,6.9199999999999998E-2,29.147200000000002,7.6336000000000004,18.229700000000001,0,-711.28380000000004,-178.89449999999999,-140.4924,-21.543600000000001,-102.92270000000001,-14.1099,-83.460099999999997,-73.242199999999997,-9.9809000000000001,-6.9690000000000003,-11.621499999999999,-9.7999999999999997E-3,-23.458600000000001,-16.016200000000001,-5.1529999999999996,-23.409400000000002,0,-142.94990000000001,7.8041999999999998,1.9094,2.0295999999999998,3.3506,0.51459999999999995,-150.75409999999999,-117.2099,-33.348300000000002,0,-0.19589999999999999,57.9846,68.3185,-10.3339,10.255100000000001,10.3337,-7.8600000000000003E-2,-1572.0743000000002,131.3854,139.81469999999999,132.70910000000001,6.0647000000000002,1.0408999999999999,-8.4292999999999996,-1.8806,0,-6.5487000000000002,-30.298999999999999,661.21389999999997,48.328000000000003,363.83629999999999,32.401200000000003,216.64840000000001,-691.51289999999995,-27.333400000000001,-288.9744,-96.315100000000001,-278.89,-1699.5046,1048.0916,665.0942,0,382.99740000000003,-2747.5962,-1830.2582,-7.1062000000000003,-910.23180000000002,0,-67.074700000000007,0,93.418599999999998,0,21.8095
2009-03,-2156.0643,723.62869999999998,975.23850000000004,3923.3154,2542.1698000000001,503.95339999999999,613.22640000000001,241.6207,22.345099999999999,-2948.0769,-455.44229999999999,-380.39519999999999,-2112.2393999999999,39.022300000000001,785.99779999999998,257.83449999999999,304.18560000000002,22.657900000000001,5.8326000000000002,10.4694,42.343499999999999,8.0338999999999992,41.572200000000002,9.3439999999999994,24.550599999999999,2.9897999999999998,0.124,26.7637,8.8671000000000006,20.428899999999999,0,-746.97540000000004,-173.7724,-136.3699,-25.7713,-89.682199999999995,-12.8666,-86.509,-83.1999,-9.8008000000000006,-25.314900000000002,-16.1557,-2.4199000000000002,-23.247699999999998,-25.869900000000001,-7.4485000000000001,-28.546900000000001,0,-353.42619999999999,19.9788,1.6315,13.223699999999999,4.5358000000000001,0.58779999999999999,-373.40499999999997,-114.8275,-258.16570000000002,0,-0.4118,62.7941,71.248599999999996,-8.4544999999999995,3.6461000000000001,3.8561999999999999,-0.21010000000000001,-2883.3393000000001,210.91679999999999,234.41739999999999,224.50149999999999,5.8517999999999999,4.0640999999999998,-23.500599999999999,-20.369,0,-3.1316000000000002,-233.9897,537.11919999999998,69.171300000000002,191.79140000000001,28.769500000000001,247.387,-771.10889999999995,-39.357599999999998,-312.28100000000001,-86.120699999999999,-333.34960000000001,-2806.4277000000002,1078.1548,672.91010000000006,0,405.24470000000002,-3884.5825,-3100.9211,-2.3254000000000001,-781.33600000000001,0,-77.914299999999997,0,24.075600000000001,0,27.288399999999999
2009-04,-20.092400000000001,1828.1142,2115.5783999999999,5012.1376,2947.4913999999999,808.83759999999995,723.38490000000002,509.95319999999998,22.470500000000001,-2896.5592000000001,-375.09309999999999,-451.50670000000002,-2069.9594000000002,-68.967399999999998,760.3999,247.42609999999999,305.50729999999999,24.081700000000001,8.2401,11.6591,40.628999999999998,8.0039999999999996,35.172899999999998,3.08,17.099,5.1631999999999998,0.6069,28.404499999999999,9.3963999999999999,15.929600000000001,0,-829.3673,-150.79650000000001,-211.97489999999999,-38.632100000000001,-93.011200000000002,-13.502800000000001,-86.288600000000002,-70.216700000000003,-8.1150000000000002,-18.544799999999999,-14.982799999999999,-6.1516000000000002,-32.465499999999999,-32.769100000000002,-12.4031,-39.512700000000002,0,-282.8528,8.7632999999999992,1.2847,2.9855999999999998,3.9609999999999999,0.53200000000000003,-291.61610000000002,-186.934,-104.42919999999999,0,-0.25290000000000001,64.355999999999995,87.831199999999995,-23.475200000000001,1.3053999999999999,1.3077000000000001,-2.3E-3,-1849.5117,83.622100000000003,165.1626,158.35830000000001,5.2999000000000001,1.5044,-81.540499999999994,-78.579599999999999,0,-2.9609000000000001,-386.66199999999998,574.84479999999996,73.499200000000002,221.04650000000001,21.622699999999998,258.6764,-961.5068,-12.892099999999999,-506.18650000000002,-65.644099999999995,-376.78410000000002,-1621.9262000000001,1363.5698,711.58479999999997,0,651.98500000000001,-2985.4960000000001,-2216.1950999999999,-2.5905,-766.71040000000005,0,-108.5217,0,183.9761,0,18.439800000000002
