fecha,id,valor
2006-05-03,78,96.0675
2006-05-03,81,-48.394
2006-05-03,107,4796.0
2006-05-03,108,3949.0
2006-05-03,118,179.0
2006-05-03,119,2111.0
2006-05-03,120,89.0
2006-05-03,121,20.0
2006-05-03,122,0.0
2006-05-03,123,38.0
2006-05-03,124,427.0
2006-05-03,125,2864.0
2006-05-03,158,38.358
2006-05-04,77,101.4254
2006-05-04,78,95.5393
2006-05-04,81,-18.6288
2006-05-04,107,4849.0
2006-05-04,108,3993.0
2006-05-04,118,179.0
2006-05-04,119,2113.0
2006-05-04,120,89.0
2006-05-04,121,20.0
2006-05-04,122,0.0
2006-05-04,123,38.0
2006-05-04,124,428.0
2006-05-04,125,2867.0
2006-05-04,158,38.358
2006-05-05,77,492.2222
2006-05-05,78,95.5293
2006-05-05,81,362.3747
2006-05-05,107,4844.0
2006-05-05,108,3991.0
2006-05-05,118,178.0
2006-05-05,119,2116.0
2006-05-05,120,89.0
2006-05-05,121,22.0
2006-05-05,122,0.0
2006-05-05,123,38.0
2006-05-05,124,430.0
2006-05-05,125,2873.0
2006-05-05,158,38.358
2006-05-08,77,169.2891
2006-05-08,78,95.8132
2006-05-08,81,-403.6426
2006-05-08,107,4869.0
2006-05-08,108,4010.0
2006-05-08,118,178.0
2006-05-08,119,2136.0
2006-05-08,120,89.0
2006-05-08,121,22.0
2006-05-08,122,0.0
2006-05-08,123,38.0
2006-05-08,124,433.0
2006-05-08,125,2896.0
2006-05-08,158,38.358
2006-05-09,77,143.8378
2006-05-09,78,85.4301
2006-05-09,81,10.3293
2006-05-09,107,4875.0
2006-05-09,108,4020.0
2006-05-09,118,180.0
2006-05-09,119,2129.0
2006-05-09,120,89.0
2006-05-09,121,22.0
2006-05-09,122,0.0
2006-05-09,123,38.0
2006-05-09,124,433.0
2006-05-09,125,2891.0
2006-05-09,158,38.358
2006-05-10,77,80.6129
2006-05-10,78,95.3507
2006-05-10,81,-25.5866
2006-05-10,107,4898.0
2006-05-10,108,4031.0
2006-05-10,118,180.0
2006-05-10,119,2136.0
2006-05-10,120,89.0
2006-05-10,121,22.0
2006-05-10,122,0.0
2006-05-10,123,37.0
2006-05-10,124,434.0
2006-05-10,125,2898.0
2006-05-10,158,38.358
2006-05-11,77,123.9144
2006-05-11,78,75.2472
2006-05-11,81,7.2086
2006-05-11,107,4897.0
2006-05-11,108,4027.0
2006-05-11,118,181.0
2006-05-11,119,2141.0
2006-05-11,120,89.0
2006-05-11,121,22.0
2006-05-11,122,0.0
2006-05-11,123,35.0
2006-05-11,124,429.0
2006-05-11,125,2897.0
2006-05-11,158,38.358
2006-05-12,77,227.2364
2006-05-12,78,31.2686
2006-05-12,81,-1.0827
2006-05-12,107,4900.0
2006-05-12,108,4030.0
2006-05-12,118,180.0
2006-05-12,119,2176.0
2006-05-12,120,89.0
2006-05-12,121,22.0
2006-05-12,122,0.0
2006-05-12,123,35.0
2006-05-12,124,438.0
2006-05-12,125,2940.0
2006-05-12,158,38.358
2006-05-15,77,-49.835
2006-05-15,78,100.1779
2006-05-15,81,-6.5081
2006-05-15,107,4914.0
2006-05-15,108,4045.0
2006-05-15,118,180.0
2006-05-15,119,2188.0
2006-05-15,120,89.0
2006-05-15,121,22.0
2006-05-15,122,0.0
2006-05-15,123,36.0
2006-05-15,124,434.0
2006-05-15,125,2949.0
2006-05-15,158,38.358
2006-05-16,77,82.9355
2006-05-16,78,80.0
2006-05-16,81,-16.8034
2006-05-16,107,4923.0
2006-05-16,108,4051.0
2006-05-16,118,190.0
2006-05-16,119,2203.0
2006-05-16,120,89.0
2006-05-16,121,23.0
2006-05-16,122,0.0
2006-05-16,123,37.0
2006-05-16,124,433.0
2006-05-16,125,2975.0
2006-05-16,158,38.358
2006-05-17,77,-0.5789
2006-05-17,78,92.2417
2006-05-17,81,-79.334
2006-05-17,107,4925.0
2006-05-17,108,4054.0
2006-05-17,118,190.0
2006-05-17,119,2205.0
2006-05-17,120,89.0
2006-05-17,121,25.0
2006-05-17,122,0.0
2006-05-17,123,37.0
2006-05-17,124,439.0
2006-05-17,125,2985.0
2006-05-17,158,38.358
2006-05-18,77,57.3338
2006-05-18,78,52.3334
2006-05-18,81,0.2918
2006-05-18,107,4931.0
2006-05-18,108,4062.0
2006-05-18,118,188.0
2006-05-18,119,2212.0
2006-05-18,120,89.0
2006-05-18,121,25.0
2006-05-18,122,0.0
2006-05-18,123,37.0
2006-05-18,124,436.0
2006-05-18,125,2987.0
2006-05-18,158,38.358
2006-05-19,77,-6.5236
2006-05-19,78,58.549
2006-05-19,81,-4.777
2006-05-19,107,4950.0
2006-05-19,108,4073.0
2006-05-19,118,189.0
2006-05-19,119,2221.0
2006-05-19,120,89.0
2006-05-19,121,25.0
2006-05-19,122,0.0
2006-05-19,123,37.0
2006-05-19,124,438.0
2006-05-19,125,2999.0
2006-05-19,158,38.358
2006-05-22,77,27.7242
2006-05-22,78,43.1956
2006-05-22,81,-17.9456
2006-05-22,107,4956.0
2006-05-22,108,4079.0
2006-05-22,118,196.0
2006-05-22,119,2225.0
2006-05-22,120,89.0
2006-05-22,121,25.0
2006-05-22,122,0.0
2006-05-22,123,38.0
2006-05-22,124,438.0
2006-05-22,125,3011.0
2006-05-22,158,38.358
2006-05-23,77,167.7244
2006-05-23,78,102.4317
2006-05-23,81,9.064
2006-05-23,107,4947.0
2006-05-23,108,4076.0
2006-05-23,118,195.0
2006-05-23,119,2218.0
2006-05-23,120,89.0
2006-05-23,121,25.0
2006-05-23,122,0.0
2006-05-23,123,38.0
2006-05-23,124,434.0
2006-05-23,125,2999.0
2006-05-23,158,38.358
2006-05-24,77,-93.486
2006-05-24,78,-7.3808
2006-05-24,81,-14.027
2006-05-24,107,4950.0
2006-05-24,108,4082.0
2006-05-24,118,197.0
2006-05-24,119,2219.0
2006-05-24,120,88.0
2006-05-24,121,25.0
2006-05-24,122,0.0
2006-05-24,123,39.0
2006-05-24,124,438.0
2006-05-24,125,3006.0
2006-05-24,158,38.358
2006-05-26,77,73.3287
2006-05-26,78,55.5919
2006-05-26,81,-21.8719
2006-05-26,107,4950.0
2006-05-26,108,4084.0
2006-05-26,118,196.0
2006-05-26,119,2237.0
2006-05-26,120,89.0
2006-05-26,121,25.0
2006-05-26,122,0.0
2006-05-26,123,40.0
2006-05-26,124,441.0
2006-05-26,125,3028.0
2006-05-26,158,38.358
2006-05-29,77,2.8409
2006-05-29,78,0.309
2006-05-29,81,-0.309
2006-05-29,107,4968.0
2006-05-29,108,4092.0
2006-05-29,118,197.0
2006-05-29,119,2242.0
2006-05-29,120,89.0
2006-05-29,121,27.0
2006-05-29,122,0.0
2006-05-29,123,41.0
2006-05-29,124,437.0
2006-05-29,125,3033.0
2006-05-29,158,38.358
2006-05-30,77,28.8074
2006-05-30,78,-0.3
2006-05-30,81,3.16
2006-05-30,107,4965.0
2006-05-30,108,4091.0
2006-05-30,118,192.0
2006-05-30,119,2220.0
2006-05-30,120,89.0
2006-05-30,121,27.0
2006-05-30,122,0.0
2006-05-30,123,42.0
2006-05-30,124,429.0
2006-05-30,125,2999.0
2006-05-30,158,38.358
2006-05-31,77,-32.6545
2006-05-31,78,-24.6128
2006-05-31,81,2.2728
2006-05-31,107,4965.0
2006-05-31,108,4096.0
2006-05-31,118,196.0
2006-05-31,119,2225.0
2006-05-31,120,89.0
2006-05-31,121,29.0
2006-05-31,122,0.0
2006-05-31,123,42.0
2006-05-31,124,434.0
2006-05-31,125,3015.0
2006-05-31,158,38.358
2006-06-01,77,-51.521
2006-06-01,78,6.4831
2006-06-01,81,-7.8631
2006-06-01,107,4952.0
2006-06-01,108,4093.0
2006-06-01,118,196.0
2006-06-01,119,2228.0
2006-06-01,120,89.0
2006-06-01,121,29.0
2006-06-01,122,0.0
2006-06-01,123,43.0
2006-06-01,124,424.0
2006-06-01,125,3009.0
2006-06-01,158,38.358
2006-06-02,77,147.7405
2006-06-02,78,76.282
2006-06-02,81,32.628
2006-06-02,107,4969.0
2006-06-02,108,4106.0
2006-06-02,118,201.0
2006-06-02,119,2245.0
2006-06-02,120,89.0
2006-06-02,121,29.0
2006-06-02,122,0.0
2006-06-02,123,43.0
2006-06-02,124,425.0
2006-06-02,125,3032.0
2006-06-02,158,38.358
2006-06-05,77,62.2428
2006-06-05,78,86.463
2006-06-05,81,-3.823
2006-06-05,107,4984.0
2006-06-05,108,4116.0
2006-06-05,118,193.0
2006-06-05,119,2251.0
2006-06-05,120,89.0
2006-06-05,121,29.0
2006-06-05,122,0.0
2006-06-05,123,43.0
2006-06-05,124,427.0
2006-06-05,125,3032.0
2006-06-05,158,38.358
2006-06-06,77,-43.5254
2006-06-06,78,7.7295
2006-06-06,81,4.9205
2006-06-06,107,4980.0
2006-06-06,108,4113.0
2006-06-06,118,193.0
2006-06-06,119,2257.0
2006-06-06,120,89.0
2006-06-06,121,29.0
2006-06-06,122,0.0
2006-06-06,123,42.0
2006-06-06,124,426.0
2006-06-06,125,3036.0
2006-06-06,158,38.358
2006-06-07,77,275.6129
2006-06-07,78,89.3303
2006-06-07,81,-11.8703
2006-06-07,107,4989.0
2006-06-07,108,4123.0
2006-06-07,118,190.0
2006-06-07,119,2254.0
2006-06-07,120,89.0
2006-06-07,121,29.0
2006-06-07,122,0.0
2006-06-07,123,42.0
2006-06-07,124,427.0
2006-06-07,125,3031.0
2006-06-07,158,38.358
2006-06-08,77,-43.7185
2006-06-08,78,41.191
2006-06-08,81,-31.941
2006-06-08,107,4993.0
2006-06-08,108,4125.0
2006-06-08,118,195.0
2006-06-08,119,2268.0
2006-06-08,120,89.0
2006-06-08,121,29.0
2006-06-08,122,0.0
2006-06-08,123,42.0
2006-06-08,124,428.0
2006-06-08,125,3051.0
2006-06-08,158,38.358
2006-06-09,77,65.8258
2006-06-09,78,70.1487
2006-06-09,81,0.2013
2006-06-09,107,4980.0
2006-06-09,108,4120.0
2006-06-09,118,194.0
2006-06-09,119,2266.0
2006-06-09,120,89.0
2006-06-09,121,29.0
2006-06-09,122,0.0
2006-06-09,123,42.0
2006-06-09,124,429.0
2006-06-09,125,3049.0
2006-06-09,158,38.358
2006-06-12,77,228.4335
2006-06-12,78,55.1577
2006-06-12,81,-24.7777
2006-06-12,107,5004.0
2006-06-12,108,4135.0
2006-06-12,118,195.0
2006-06-12,119,2272.0
2006-06-12,120,89.0
2006-06-12,121,29.0
2006-06-12,122,0.0
2006-06-12,123,43.0
2006-06-12,124,410.0
2006-06-12,125,3038.0
2006-06-12,158,38.358
2006-06-13,77,-39.9069
2006-06-13,78,72.41
2006-06-13,81,-25.42
2006-06-13,107,4984.0
2006-06-13,108,4126.0
2006-06-13,118,195.0
2006-06-13,119,2290.0
2006-06-13,120,89.0
2006-06-13,121,29.0
2006-06-13,122,0.0
2006-06-13,123,41.0
2006-06-13,124,422.0
2006-06-13,125,3066.0
2006-06-13,158,38.358
2006-06-14,77,8.5699
2006-06-14,78,11.8348
2006-06-14,81,-3.5548
2006-06-14,107,5002.0
2006-06-14,108,4139.0
2006-06-14,118,196.0
2006-06-14,119,2283.0
2006-06-14,120,88.0
2006-06-14,121,29.0
2006-06-14,122,0.0
2006-06-14,123,40.0
2006-06-14,124,427.0
2006-06-14,125,3063.0
2006-06-14,158,38.358
2006-06-15,77,126.9633
2006-06-15,78,82.204
2006-06-15,81,-14.794
2006-06-15,107,5061.0
2006-06-15,108,4152.0
2006-06-15,118,195.0
2006-06-15,119,2301.0
2006-06-15,120,88.0
2006-06-15,121,29.0
2006-06-15,122,0.0
2006-06-15,123,38.0
2006-06-15,124,431.0
2006-06-15,125,3082.0
2006-06-15,158,38.358
2006-06-16,77,90.1825
2006-06-16,78,107.157
2006-06-16,81,-9.1456
2006-06-16,107,5060.0
2006-06-16,108,4151.0
2006-06-16,118,196.0
2006-06-16,119,2312.0
2006-06-16,120,88.0
2006-06-16,121,28.0
2006-06-16,122,0.0
2006-06-16,123,38.0
2006-06-16,124,426.0
2006-06-16,125,3088.0
2006-06-16,158,38.358
2006-06-20,77,55.3195
2006-06-20,78,46.9941
2006-06-20,81,10.5359
2006-06-20,107,5073.0
2006-06-20,108,4165.0
2006-06-20,118,196.0
2006-06-20,119,2313.0
2006-06-20,120,88.0
2006-06-20,121,28.0
2006-06-20,122,0.0
2006-06-20,123,38.0
2006-06-20,124,429.0
2006-06-20,125,3092.0
2006-06-20,158,38.358
2006-06-21,77,100.0085
2006-06-21,78,89.6277
2006-06-21,81,-30.3377
2006-06-21,107,5079.0
2006-06-21,108,4175.0
2006-06-21,118,196.0
2006-06-21,119,2309.0
2006-06-21,120,88.0
2006-06-21,121,28.0
2006-06-21,122,0.0
2006-06-21,123,38.0
2006-06-21,124,429.0
2006-06-21,125,3088.0
2006-06-21,158,38.358
2006-06-22,77,30.1368
2006-06-22,78,57.8277
2006-06-22,81,-17.7377
2006-06-22,107,5080.0
2006-06-22,108,4177.0
2006-06-22,118,198.0
2006-06-22,119,2320.0
2006-06-22,120,88.0
2006-06-22,121,30.0
2006-06-22,122,0.0
2006-06-22,123,39.0
2006-06-22,124,424.0
2006-06-22,125,3099.0
2006-06-22,158,38.358
2006-06-23,77,63.6955
2006-06-23,78,65.0796
2006-06-23,81,-11.9796
2006-06-23,107,5082.0
2006-06-23,108,4167.0
2006-06-23,118,197.0
2006-06-23,119,2327.0
2006-06-23,120,88.0
2006-06-23,121,30.0
2006-06-23,122,0.0
2006-06-23,123,39.0
2006-06-23,124,433.0
2006-06-23,125,3114.0
2006-06-23,158,38.358
2006-06-26,77,71.1471
2006-06-26,78,72.7098
2006-06-26,81,-34.0998
2006-06-26,107,5062.0
2006-06-26,108,4158.0
2006-06-26,118,198.0
2006-06-26,119,2326.0
2006-06-26,120,88.0
2006-06-26,121,30.0
2006-06-26,122,0.0
2006-06-26,123,40.0
2006-06-26,124,438.0
2006-06-26,125,3120.0
2006-06-26,158,38.358
2006-06-27,77,16.9466
2006-06-27,78,24.6067
2006-06-27,81,-4.0067
2006-06-27,107,5076.0
2006-06-27,108,4171.0
2006-06-27,118,198.0
2006-06-27,119,2334.0
2006-06-27,120,87.0
2006-06-27,121,30.0
2006-06-27,122,0.0
2006-06-27,123,41.0
2006-06-27,124,440.0
2006-06-27,125,3130.0
2006-06-27,158,38.358
2006-06-28,77,-44.4027
2006-06-28,78,-4.8831
2006-06-28,81,-18.1969
2006-06-28,107,5074.0
2006-06-28,108,4182.0
2006-06-28,118,198.0
2006-06-28,119,2330.0
2006-06-28,120,87.0
2006-06-28,121,30.0
2006-06-28,122,0.0
2006-06-28,123,41.0
2006-06-28,124,440.0
2006-06-28,125,3126.0
2006-06-28,158,38.358
2006-06-29,77,-97.4978
2006-06-29,78,25.4807
2006-06-29,81,2.5993
2006-06-29,107,5080.0
2006-06-29,108,4188.0
2006-06-29,118,198.0
2006-06-29,119,2354.0
2006-06-29,120,87.0
2006-06-29,121,30.0
2006-06-29,122,0.0
2006-06-29,123,42.0
2006-06-29,124,441.0
2006-06-29,125,3152.0
2006-06-29,158,38.358
2006-06-30,77,306.1977
2006-06-30,78,81.1409
2006-06-30,81,-99.1009
2006-06-30,107,5115.0
2006-06-30,108,4215.0
2006-06-30,118,198.0
2006-06-30,119,2363.0
2006-06-30,120,88.0
2006-06-30,121,32.0
2006-06-30,122,0.0
2006-06-30,123,41.0
2006-06-30,124,422.0
2006-06-30,125,3144.0
2006-06-30,158,38.358
2006-07-03,77,191.3673
2006-07-03,78,66.9554
2006-07-03,81,29.7946
2006-07-03,107,5094.0
2006-07-03,108,4200.0
2006-07-03,118,198.0
2006-07-03,119,2367.0
2006-07-03,120,88.0
2006-07-03,121,31.0
2006-07-03,122,0.0
2006-07-03,123,42.0
2006-07-03,124,419.0
2006-07-03,125,3145.0
2006-07-03,158,38.358
2006-07-04,77,5.4285
2006-07-04,78,0.3789
2006-07-04,81,-0.3789
2006-07-04,107,5158.0
2006-07-04,108,4266.0
2006-07-04,118,201.0
2006-07-04,119,2362.0
2006-07-04,120,88.0
2006-07-04,121,31.0
2006-07-04,122,0.0
2006-07-04,123,40.0
2006-07-04,124,418.0
2006-07-04,125,3140.0
2006-07-04,158,38.358
2006-07-05,77,112.3722
2006-07-05,78,112.0945
2006-07-05,81,2.8455
2006-07-05,107,5092.0
2006-07-05,108,4202.0
2006-07-05,118,201.0
2006-07-05,119,2374.0
2006-07-05,120,88.0
2006-07-05,121,31.0
2006-07-05,122,0.0
2006-07-05,123,40.0
2006-07-05,124,420.0
2006-07-05,125,3154.0
2006-07-05,158,38.358
2006-07-06,77,94.6509
2006-07-06,78,81.549
2006-07-06,81,8.601
2006-07-06,107,5103.0
2006-07-06,108,4214.0
2006-07-06,118,197.0
2006-07-06,119,2376.0
2006-07-06,120,88.0
2006-07-06,121,31.0
2006-07-06,122,0.0
2006-07-06,123,40.0
2006-07-06,124,419.0
2006-07-06,125,3151.0
2006-07-06,158,38.358
2006-07-07,77,104.799
2006-07-07,78,93.24
2006-07-07,81,-19.78
2006-07-07,107,5178.0
2006-07-07,108,4273.0
2006-07-07,118,197.0
2006-07-07,119,2385.0
2006-07-07,120,88.0
2006-07-07,121,31.0
2006-07-07,122,0.0
2006-07-07,123,40.0
2006-07-07,124,417.0
2006-07-07,125,3158.0
2006-07-07,158,38.358
2006-07-10,77,4.3077
2006-07-10,78,27.4826
2006-07-10,81,-2.2126
2006-07-10,107,5122.0
2006-07-10,108,4215.0
2006-07-10,118,187.0
2006-07-10,119,2384.0
2006-07-10,120,88.0
2006-07-10,121,31.0
2006-07-10,122,0.0
2006-07-10,123,40.0
2006-07-10,124,418.0
2006-07-10,125,3148.0
2006-07-10,158,38.358
2006-07-11,77,108.7303
2006-07-11,78,53.3575
2006-07-11,81,15.7425
2006-07-11,107,5123.0
2006-07-11,108,4221.0
2006-07-11,118,192.0
2006-07-11,119,2405.0
2006-07-11,120,88.0
2006-07-11,121,31.0
2006-07-11,122,0.0
2006-07-11,123,38.0
2006-07-11,124,416.0
2006-07-11,125,3170.0
2006-07-11,158,38.358
2006-07-12,77,-37.0781
2006-07-12,78,89.9394
2006-07-12,81,5.5506
2006-07-12,107,5127.0
2006-07-12,108,4227.0
2006-07-12,118,192.0
2006-07-12,119,2418.0
2006-07-12,120,88.0
2006-07-12,121,31.0
2006-07-12,122,0.0
2006-07-12,123,37.0
2006-07-12,124,410.0
2006-07-12,125,3176.0
2006-07-12,158,38.358
2006-07-13,77,1.7174
2006-07-13,78,68.2403
2006-07-13,81,-8.6503
2006-07-13,107,5211.0
2006-07-13,108,4242.0
2006-07-13,118,192.0
2006-07-13,119,2423.0
2006-07-13,120,88.0
2006-07-13,121,31.0
2006-07-13,122,0.0
2006-07-13,123,35.0
2006-07-13,124,414.0
2006-07-13,125,3183.0
2006-07-13,158,38.358
2006-07-14,77,0.3514
2006-07-14,78,35.6727
2006-07-14,81,-11.2927
2006-07-14,107,5199.0
2006-07-14,108,4246.0
2006-07-14,118,191.0
2006-07-14,119,2425.0
2006-07-14,120,88.0
2006-07-14,121,31.0
2006-07-14,122,0.0
2006-07-14,123,34.0
2006-07-14,124,413.0
2006-07-14,125,3182.0
2006-07-14,158,38.358
2006-07-17,77,-21.0795
2006-07-17,78,64.326
2006-07-17,81,10.134
2006-07-17,107,5213.0
2006-07-17,108,4246.0
2006-07-17,118,192.0
2006-07-17,119,2434.0
2006-07-17,120,88.0
2006-07-17,121,31.0
2006-07-17,122,0.0
2006-07-17,123,35.0
2006-07-17,124,412.0
2006-07-17,125,3192.0
2006-07-17,158,38.358
2006-07-18,77,32.6685
2006-07-18,78,67.6193
2006-07-18,81,-1.4493
2006-07-18,107,5230.0
2006-07-18,108,4264.0
2006-07-18,118,192.0
2006-07-18,119,2437.0
2006-07-18,120,88.0
2006-07-18,121,31.0
2006-07-18,122,0.0
2006-07-18,123,34.0
2006-07-18,124,411.0
2006-07-18,125,3193.0
2006-07-18,158,38.358
2006-07-19,77,35.7158
2006-07-19,78,66.4445
2006-07-19,81,6.4055
2006-07-19,107,5227.0
2006-07-19,108,4266.0
2006-07-19,118,192.0
2006-07-19,119,2436.0
2006-07-19,120,88.0
2006-07-19,121,31.0
2006-07-19,122,0.0
2006-07-19,123,35.0
2006-07-19,124,412.0
2006-07-19,125,3194.0
2006-07-19,158,38.358
2006-07-20,77,54.6275
2006-07-20,78,23.5699
2006-07-20,81,-1.0399
2006-07-20,107,5234.0
2006-07-20,108,4275.0
2006-07-20,118,197.0
2006-07-20,119,2442.0
2006-07-20,120,88.0
2006-07-20,121,31.0
2006-07-20,122,0.0
2006-07-20,123,35.0
2006-07-20,124,407.0
2006-07-20,125,3200.0
2006-07-20,158,38.358
2006-07-21,77,23.9699
2006-07-21,78,55.5669
2006-07-21,81,5.3831
2006-07-21,107,5240.0
2006-07-21,108,4279.0
2006-07-21,118,197.0
2006-07-21,119,2444.0
2006-07-21,120,88.0
2006-07-21,121,31.0
2006-07-21,122,0.0
2006-07-21,123,36.0
2006-07-21,124,423.0
2006-07-21,125,3219.0
2006-07-21,158,38.358
2006-07-24,77,-42.6313
2006-07-24,78,1.7387
2006-07-24,81,-17.3187
2006-07-24,107,5248.0
2006-07-24,108,4287.0
2006-07-24,118,197.0
2006-07-24,119,2461.0
2006-07-24,120,88.0
2006-07-24,121,31.0
2006-07-24,122,0.0
2006-07-24,123,37.0
2006-07-24,124,425.0
2006-07-24,125,3239.0
2006-07-24,158,38.358
2006-07-25,77,43.0737
2006-07-25,78,56.515
2006-07-25,81,3.545
2006-07-25,107,5273.0
2006-07-25,108,4311.0
2006-07-25,118,195.0
2006-07-25,119,2464.0
2006-07-25,120,88.0
2006-07-25,121,32.0
2006-07-25,122,0.0
2006-07-25,123,38.0
2006-07-25,124,427.0
2006-07-25,125,3244.0
2006-07-25,158,38.358
2006-07-26,77,34.9655
2006-07-26,78,69.132
2006-07-26,81,-16.742
2006-07-26,107,5275.0
2006-07-26,108,4314.0
2006-07-26,118,195.0
2006-07-26,119,2472.0
2006-07-26,120,88.0
2006-07-26,121,32.0
2006-07-26,122,0.0
2006-07-26,123,38.0
2006-07-26,124,428.0
2006-07-26,125,3253.0
2006-07-26,158,38.358
2006-07-27,77,-5.3075
2006-07-27,78,-1.8602
2006-07-27,81,-31.0898
2006-07-27,107,5277.0
2006-07-27,108,4317.0
2006-07-27,118,194.0
2006-07-27,119,2479.0
2006-07-27,120,88.0
2006-07-27,121,33.0
2006-07-27,122,0.0
2006-07-27,123,39.0
2006-07-27,124,429.0
2006-07-27,125,3262.0
2006-07-27,158,38.358
2006-07-28,77,-18.7718
2006-07-28,78,17.0426
2006-07-28,81,73.0274
2006-07-28,107,5263.0
2006-07-28,108,4316.0
2006-07-28,118,194.0
2006-07-28,119,2488.0
2006-07-28,120,89.0
2006-07-28,121,33.0
2006-07-28,122,0.0
2006-07-28,123,40.0
2006-07-28,124,433.0
2006-07-28,125,3277.0
2006-07-28,158,38.358
2006-07-31,77,9.4974
2006-07-31,78,120.3452
2006-07-31,81,-100.4552
2006-07-31,107,5265.0
2006-07-31,108,4319.0
2006-07-31,118,195.0
2006-07-31,119,2481.0
2006-07-31,120,90.0
2006-07-31,121,33.0
2006-07-31,122,0.0
2006-07-31,123,37.0
2006-07-31,124,431.0
2006-07-31,125,3267.0
2006-07-31,158,38.358
2006-08-01,77,24.7045
2006-08-01,78,76.271
2006-08-01,81,-10.151
2006-08-01,107,5252.0
2006-08-01,108,4308.0
2006-08-01,118,196.0
2006-08-01,119,2483.0
2006-08-01,120,89.0
2006-08-01,121,34.0
2006-08-01,122,0.0
2006-08-01,123,40.0
2006-08-01,124,427.0
2006-08-01,125,3269.0
2006-08-01,158,38.358
2006-08-02,77,-119.4534
2006-08-02,78,28.1217
2006-08-02,81,-91.6817
2006-08-02,107,5263.0
2006-08-02,108,4315.0
2006-08-02,118,196.0
2006-08-02,119,2472.0
2006-08-02,120,90.0
2006-08-02,121,34.0
2006-08-02,122,0.0
2006-08-02,123,37.0
2006-08-02,124,429.0
2006-08-02,125,3258.0
2006-08-02,158,38.358
2006-08-03,77,890.9129
2006-08-03,78,57.9985
2006-08-03,81,396.8315
2006-08-03,107,5042.0
2006-08-03,108,4425.0
2006-08-03,118,197.0
2006-08-03,119,2490.0
2006-08-03,120,90.0
2006-08-03,121,34.0
2006-08-03,122,0.0
2006-08-03,123,37.0
2006-08-03,124,430.0
2006-08-03,125,3278.0
2006-08-03,158,38.358
2006-08-04,77,-158.6546
2006-08-04,78,148.7254
2006-08-04,81,-163.0789
2006-08-04,107,5149.0
2006-08-04,108,4532.0
2006-08-04,118,196.0
2006-08-04,119,2492.0
2006-08-04,120,91.0
2006-08-04,121,34.0
2006-08-04,122,0.0
2006-08-04,123,37.0
2006-08-04,124,433.0
2006-08-04,125,3283.0
2006-08-04,158,38.358
2006-08-07,77,81.7467
2006-08-07,78,84.9206
2006-08-07,81,-40.5006
2006-08-07,107,5146.0
2006-08-07,108,4530.0
2006-08-07,118,197.0
2006-08-07,119,2491.0
2006-08-07,120,91.0
2006-08-07,121,34.0
2006-08-07,122,0.0
2006-08-07,123,37.0
2006-08-07,124,434.0
2006-08-07,125,3284.0
2006-08-07,158,38.358
2006-08-08,77,26.8618
2006-08-08,78,57.8188
2006-08-08,81,-21.5588
2006-08-08,107,5217.0
2006-08-08,108,4588.0
2006-08-08,118,198.0
2006-08-08,119,2494.0
2006-08-08,120,91.0
2006-08-08,121,34.0
2006-08-08,122,0.0
2006-08-08,123,36.0
2006-08-08,124,453.0
2006-08-08,125,3306.0
2006-08-08,158,38.358
2006-08-09,77,105.1586
2006-08-09,78,90.9492
2006-08-09,81,-7.4092
2006-08-09,107,5238.0
2006-08-09,108,4607.0
2006-08-09,118,198.0
2006-08-09,119,2502.0
2006-08-09,120,91.0
2006-08-09,121,34.0
2006-08-09,122,0.0
2006-08-09,123,35.0
2006-08-09,124,455.0
2006-08-09,125,3315.0
2006-08-09,158,18.358
2006-08-10,77,-165.1412
2006-08-10,78,129.3084
2006-08-10,81,-17.9749
2006-08-10,107,5210.0
2006-08-10,108,4578.0
2006-08-10,118,198.0
2006-08-10,119,2504.0
2006-08-10,120,91.0
2006-08-10,121,34.0
2006-08-10,122,0.0
2006-08-10,123,34.0
2006-08-10,124,460.0
2006-08-10,125,3321.0
2006-08-10,158,18.358
2006-08-11,77,100.8637
2006-08-11,78,98.796
2006-08-11,81,-9.906
2006-08-11,107,5210.0
2006-08-11,108,4583.0
2006-08-11,118,198.0
2006-08-11,119,2507.0
2006-08-11,120,90.0
2006-08-11,121,34.0
2006-08-11,122,0.0
2006-08-11,123,34.0
2006-08-11,124,460.0
2006-08-11,125,3323.0
2006-08-11,158,18.358
2006-08-14,77,-27.1406
2006-08-14,78,82.234
2006-08-14,81,-14.134
2006-08-14,107,5221.0
2006-08-14,108,4596.0
2006-08-14,118,186.0
2006-08-14,119,2522.0
2006-08-14,120,90.0
2006-08-14,121,34.0
2006-08-14,122,0.0
2006-08-14,123,34.0
2006-08-14,124,456.0
2006-08-14,125,3322.0
2006-08-14,158,18.358
2006-08-15,77,-144.8581
2006-08-15,78,95.0835
2006-08-15,81,0.172
2006-08-15,107,5216.0
2006-08-15,108,4588.0
2006-08-15,118,187.0
2006-08-15,119,2527.0
2006-08-15,120,90.0
2006-08-15,121,34.0
2006-08-15,122,0.0
2006-08-15,123,34.0
2006-08-15,124,451.0
2006-08-15,125,3323.0
2006-08-15,158,18.358
2006-08-16,77,190.0739
2006-08-16,78,137.0801
2006-08-16,81,4.1999
2006-08-16,107,5181.0
2006-08-16,108,4559.0
2006-08-16,118,187.0
2006-08-16,119,2514.0
2006-08-16,120,90.0
2006-08-16,121,34.0
2006-08-16,122,0.0
2006-08-16,123,35.0
2006-08-16,124,452.0
2006-08-16,125,3312.0
